event_id,item_id,sidx,loss
400021,37,-1,2184.07
400021,38,-5,16240.04
400021,38,-3,21946.00
400021,38,-2,3367.15
400021,38,-1,2184.07
400021,41,-5,10823.26
400021,41,-3,14626.03
400021,41,-2,2244.06
400021,41,-1,1455.59
400021,42,-5,10823.26
400021,42,-3,14626.03
400021,42,-2,2244.06
400021,42,-1,1455.59
400021,42,1,4702.39
400021,44,-5,20544.62
400021,44,-3,27763.00
400021,44,-2,4259.65
400021,44,-1,2762.98
400021,3,-5,0.00
400021,3,-3,0.00
400021,3,-2,0.00
400021,3,-1,0.00
400021,2,-5,62000.00
400021,2,-3,62000.00
400021,2,-2,10337.79
400021,2,-1,6501.08
400021,1,-5,0.00
400021,1,-3,0.00
400021,1,-2,0.00
400021,1,-1,0.00
400021,45,-5,68768.00
400021,45,-3,91690.66
400021,45,-2,7936.50
400021,45,-1,3541.61
400021,45,1,45955.80
400021,46,-5,68768.00
400021,46,-3,91690.66
400021,46,-2,7936.50
400021,46,-1,3541.61
400021,47,-5,68768.00
400021,47,-3,91690.66
400021,47,-2,7936.50
400021,47,-1,3541.61
400021,51,-5,27281.75
400021,51,-3,36375.67
400021,51,-2,3148.58
400021,51,-1,1405.04
400021,52,-5,27281.75
400021,52,-3,36375.67
400021,52,-2,3148.58
400021,52,-1,1405.04
400021,52,1,10013.37
400021,53,-5,27281.75
400021,53,-3,36375.67
400021,53,-2,3148.58
400021,53,-1,1405.04
400021,48,-5,14428.47
400021,48,-3,24876.67
400021,48,-2,2971.78
400021,48,-1,1503.79
400021,48,1,11456.03
400021,49,-5,14428.47
400021,49,-3,24876.67
400021,49,-2,2971.78
400021,49,-1,1503.79
400021,50,-5,14428.47
400021,50,-3,24876.67
400021,50,-2,2971.78
400021,50,-1,1503.79
400021,54,-5,9756.45
400021,54,-3,16821.47
400021,54,-2,2009.50
400021,54,-1,1016.85
400021,55,-5,9756.45
400021,55,-3,16821.47
400021,55,-2,2009.50
400021,55,-1,1016.85
400021,55,1,5732.64
400021,56,-5,9756.45
400021,56,-3,16821.47
400021,56,-2,2009.50
400021,56,-1,1016.85
400021,81,-5,23436.07
400021,81,-3,44219.00
400021,81,-2,3900.29
400021,81,-1,1489.96
400021,82,-5,23436.07
400021,82,-3,44219.00
400021,82,-2,3900.29
400021,82,-1,1489.96
400021,82,1,8233.98
400021,83,-5,23436.07
400021,83,-3,44219.00
400021,83,-2,3900.29
400021,83,-1,1489.96
400021,84,-5,23436.07
400021,84,-3,44219.00
400021,84,-2,3900.29
400021,84,-1,1489.96
400021,77,-5,122338.77
400021,77,-3,188213.50
400021,77,-2,12134.47
400021,77,-1,4118.35
400021,78,-5,122338.77
400021,78,-3,188213.50
400021,78,-2,12134.47
400021,78,-1,4118.35
400021,78,1,11982.93
400021,79,-5,122338.77
400021,79,-3,188213.50
400021,79,-2,12134.47
400021,79,-1,4118.35
400021,80,-5,122338.77
400021,80,-3,188213.50
400021,80,-2,12134.47
400021,80,-1,4118.35
400021,13,-5,9387.98
400021,13,-3,17713.17
400021,13,-2,2106.13
400021,13,-1,1047.10
400021,13,1,4355.23
400021,14,-5,9387.98
400021,14,-3,17713.17
400021,14,-2,2106.13
400021,14,-1,1047.10
400021,14,1,5092.89
400021,15,-5,9387.98
400021,15,-3,17713.17
400021,15,-2,2106.13
400021,15,-1,1047.10
400021,16,-5,9387.98
400021,16,-3,17713.17
400021,16,-2,2106.13
400021,16,-1,1047.10
400021,17,-5,9387.98
400021,17,-3,17713.17
400021,17,-2,2106.13
400021,17,-1,1047.10
400021,17,1,5490.58
400021,18,-5,9387.98
400021,18,-3,17713.17
400021,18,-2,2106.13
400021,18,-1,1047.10
400021,21,-5,9275.00
400021,21,-3,17500.00
400021,21,-2,2080.78
400021,21,-1,1034.50
400021,22,-5,9275.00
400021,22,-3,17500.00
400021,22,-2,2080.78
400021,22,-1,1034.50
400021,25,-5,11634.03
400021,25,-3,21951.00
400021,25,-2,2610.02
400021,25,-1,1297.62
400021,26,-5,11634.03
400021,26,-3,21951.00
400021,26,-2,2610.02
400021,26,-1,1297.62
400021,7,-5,40719.89
400021,7,-3,51544.17
400021,7,-2,4961.18
400021,7,-1,2130.41
400021,7,1,4415.09
400021,8,-5,40719.89
400021,8,-3,51544.17
400021,8,-2,4961.18
400021,8,-1,2130.41
400021,8,1,9915.31
400021,9,-5,40719.89
400021,9,-3,51544.17
400021,9,-2,4961.18
400021,9,-1,2130.41
400021,10,-5,40719.89
400021,10,-3,51544.17
400021,10,-2,4961.18
400021,10,-1,2130.41
400021,11,-5,40719.89
400021,11,-3,51544.17
400021,11,-2,4961.18
400021,11,-1,2130.41
400021,11,1,12886.88
400021,12,-5,40719.89
400021,12,-3,51544.17
400021,12,-2,4961.18
400021,12,-1,2130.41
400021,19,-5,40746.90
400021,19,-3,51578.36
400021,19,-2,4964.47
400021,19,-1,2131.82
400021,20,-5,40746.90
400021,20,-3,51578.36
400021,20,-2,4964.47
400021,20,-1,2131.82
400021,23,-5,69494.33
400021,23,-3,87967.50
400021,23,-2,8466.96
400021,23,-1,3635.84
400021,24,-5,69494.33
400021,24,-3,87967.50
400021,24,-2,8466.96
400021,24,-1,3635.84
400021,5,-5,2860.00
400021,5,-3,2860.00
400021,5,-2,392.99
400021,5,-1,235.41
400021,4,-5,63160.00
400021,4,-3,63160.00
400021,4,-2,8960.87
400021,4,-1,4500.41
400021,6,-5,0.00
400021,6,-3,0.00
400021,6,-2,0.00
400021,6,-1,0.00
400070,88,-5,0.00
400070,88,-3,0.00
400070,88,-2,0.00
400070,88,-1,0.00
400070,87,-5,575000.00
400070,87,-3,575000.00
400070,87,-2,42276.03
400070,87,-1,10047.48
400070,86,-5,5625.00
400070,86,-3,7500.00
400070,86,-2,744.20
400070,86,-1,233.25
400070,85,-5,0.00
400070,85,-3,0.00
400070,85,-2,0.00
400070,85,-1,0.00
400070,89,-5,0.00
400070,89,-3,0.00
400070,89,-2,0.00
400070,89,-1,0.00
400070,27,-5,0.00
400070,27,-3,0.00
400070,27,-2,0.00
400070,27,-1,0.00
400070,29,-5,20094.20
400070,29,-3,32410.00
400070,29,-2,2367.54
400070,29,-1,1127.07
400070,29,1,5548.27
400070,30,-5,20094.20
400070,30,-3,32410.00
400070,30,-2,2367.54
400070,30,-1,1127.07
400070,33,-5,0.00
400070,33,-3,0.00
400070,33,-2,0.00
400070,33,-1,0.00
400070,28,-5,21558.38
400070,28,-3,26947.97
400070,28,-2,3109.34
400070,28,-1,1617.19
400070,31,-5,8946.40
400070,31,-3,11183.00
400070,31,-2,1290.33
400070,31,-1,671.11
400070,31,1,3142.98
400070,32,-5,8946.40
400070,32,-3,11183.00
400070,32,-2,1290.33
400070,32,-1,671.11
400070,34,-5,28800.00
400070,34,-3,36000.00
400070,34,-2,4153.79
400070,34,-1,2160.41
400070,35,-5,45141.36
400070,35,-3,68396.00
400070,35,-2,5071.05
400070,35,-1,1996.99
400070,36,-5,45141.36
400070,36,-3,68396.00
400070,36,-2,5071.05
400070,36,-1,1996.99
400070,39,-5,46837.02
400070,39,-3,70965.17
400070,39,-2,5261.54
400070,39,-1,2072.00
400070,40,-5,46837.02
400070,40,-3,70965.17
400070,40,-2,5261.54
400070,40,-1,2072.00
400070,43,-5,72673.92
400070,43,-3,110112.00
400070,43,-2,8163.98
400070,43,-1,3214.99
400070,37,-5,10534.08
400070,37,-3,21946.00
400070,37,-2,2152.70
400070,37,-1,959.25
400070,38,-5,10534.08
400070,38,-3,21946.00
400070,38,-2,2152.70
400070,38,-1,959.25
400070,41,-5,7020.49
400070,41,-3,14626.03
400070,41,-2,1434.68
400070,41,-1,639.30
400070,42,-5,7020.49
400070,42,-3,14626.03
400070,42,-2,1434.68
400070,42,-1,639.30
400070,44,-5,13326.24
400070,44,-3,27763.00
400070,44,-2,2723.30
400070,44,-1,1213.51
400070,3,-5,0.00
400070,3,-3,0.00
400070,3,-2,0.00
400070,3,-1,0.00
400070,2,-5,62000.00
400070,2,-3,62000.00
400070,2,-2,8154.22
400070,2,-1,4936.40
400070,1,-5,0.00
400070,1,-3,0.00
400070,1,-2,0.00
400070,1,-1,0.00
400070,13,-5,8502.32
400070,13,-3,17713.17
400070,13,-2,1893.06
400070,13,-1,940.70
400070,14,-5,8502.32
400070,14,-3,17713.17
400070,14,-2,1893.06
400070,14,-1,940.70
400070,15,-5,8502.32
400070,15,-3,17713.17
400070,15,-2,1893.06
400070,15,-1,940.70
400070,16,-5,8502.32
400070,16,-3,17713.17
400070,16,-2,1893.06
400070,16,-1,940.70
400070,17,-5,8502.32
400070,17,-3,17713.17
400070,17,-2,1893.06
400070,17,-1,940.70
400070,18,-5,8502.32
400070,18,-3,17713.17
400070,18,-2,1893.06
400070,18,-1,940.70
400070,21,-5,8400.00
400070,21,-3,17500.00
400070,21,-2,1870.28
400070,21,-1,929.38
400070,21,1,4468.22
400070,22,-5,8400.00
400070,22,-3,17500.00
400070,22,-2,1870.28
400070,22,-1,929.38
400070,25,-5,10536.48
400070,25,-3,21951.00
400070,25,-2,2345.97
400070,25,-1,1165.76
400070,26,-5,10536.48
400070,26,-3,21951.00
400070,26,-2,2345.97
400070,26,-1,1165.76
400070,7,-5,37627.24
400070,7,-3,51544.17
400070,7,-2,4491.78
400070,7,-1,1928.77
400070,8,-5,37627.24
400070,8,-3,51544.17
400070,8,-2,4491.78
400070,8,-1,1928.77
400070,9,-5,37627.24
400070,9,-3,51544.17
400070,9,-2,4491.78
400070,9,-1,1928.77
400070,10,-5,37627.24
400070,10,-3,51544.17
400070,10,-2,4491.78
400070,10,-1,1928.77
400070,11,-5,37627.24
400070,11,-3,51544.17
400070,11,-2,4491.78
400070,11,-1,1928.77
400070,12,-5,37627.24
400070,12,-3,51544.17
400070,12,-2,4491.78
400070,12,-1,1928.77
400070,19,-5,37652.20
400070,19,-3,51578.36
400070,19,-2,4494.76
400070,19,-1,1930.05
400070,19,1,8631.99
400070,20,-5,37652.20
400070,20,-3,51578.36
400070,20,-2,4494.76
400070,20,-1,1930.05
400070,23,-5,64216.28
400070,23,-3,87967.50
400070,23,-2,7665.87
400070,23,-1,3291.73
400070,24,-5,64216.28
400070,24,-3,87967.50
400070,24,-2,7665.87
400070,24,-1,3291.73
400080,35,-5,55400.76
400080,35,-3,68396.00
400080,35,-2,7349.20
400080,35,-1,4164.06
400080,36,-5,55400.76
400080,36,-3,68396.00
400080,36,-2,7349.20
400080,36,-1,4164.06
400080,39,-5,57481.79
400080,39,-3,70965.17
400080,39,-2,7625.26
400080,39,-1,4320.48
400080,39,1,16196.67
400080,40,-5,57481.79
400080,40,-3,70965.17
400080,40,-2,7625.26
400080,40,-1,4320.48
400080,43,-5,89190.72
400080,43,-3,110112.00
400080,43,-2,11831.62
400080,43,-1,6703.80
400080,37,-5,13167.60
400080,37,-3,21946.00
400080,37,-2,3065.69
400080,37,-1,1998.13
400080,38,-5,13167.60
400080,38,-3,21946.00
400080,38,-2,3065.69
400080,38,-1,1998.13
400080,41,-5,8775.62
400080,41,-3,14626.03
400080,41,-2,2043.14
400080,41,-1,1331.66
400080,41,1,4551.39
400080,42,-5,8775.62
400080,42,-3,14626.03
400080,42,-2,2043.14
400080,42,-1,1331.66
400080,44,-5,16657.80
400080,44,-3,27763.00
400080,44,-2,3878.28
400080,44,-1,2527.75
400222,69,-5,69403.88
400222,69,-3,150878.00
400222,69,-2,3016.58
400222,69,-1,443.76
400222,70,-5,69403.88
400222,70,-3,150878.00
400222,70,-2,3016.58
400222,70,-1,443.76
400222,73,-5,34580.14
400222,73,-3,75174.23
400222,73,-2,1503.00
400222,73,-1,221.10
400222,74,-5,34580.14
400222,74,-3,75174.23
400222,74,-2,1503.00
400222,74,-1,221.10
400222,71,-5,9690.00
400222,71,-3,25500.00
400222,71,-2,777.20
400222,71,-1,128.94
400222,72,-5,9690.00
400222,72,-3,25500.00
400222,72,-2,777.20
400222,72,-1,128.94
400222,75,-5,4575.23
400222,75,-3,12040.08
400222,75,-2,366.96
400222,75,-1,60.88
400222,76,-5,4575.23
400222,76,-3,12040.08
400222,76,-2,366.96
400222,76,-1,60.88
400222,88,-5,0.00
400222,88,-3,0.00
400222,88,-2,0.00
400222,88,-1,0.00
400222,87,-5,477250.00
400222,87,-3,575000.00
400222,87,-2,13493.67
400222,87,-1,1385.29
400222,86,-5,4425.00
400222,86,-3,7500.00
400222,86,-2,269.73
400222,86,-1,37.69
400222,85,-5,0.00
400222,85,-3,0.00
400222,85,-2,0.00
400222,85,-1,0.00
400222,89,-5,0.00
400222,89,-3,0.00
400222,89,-2,0.00
400222,89,-1,0.00
400222,66,-5,15215.00
400222,66,-3,29833.33
400222,66,-2,742.23
400222,66,-1,84.06
400222,67,-5,15215.00
400222,67,-3,29833.33
400222,67,-2,742.23
400222,67,-1,84.06
400222,68,-5,15215.00
400222,68,-3,29833.33
400222,68,-2,742.23
400222,68,-1,84.06
400222,61,-5,7111.37
400222,61,-3,15459.50
400222,61,-2,128.08
400222,61,-1,9.00
400222,62,-5,7111.37
400222,62,-3,15459.50
400222,62,-2,128.08
400222,62,-1,9.00
400222,62,1,434.16
400222,57,-5,61838.80
400222,57,-3,77298.50
400222,57,-2,1440.16
400222,57,-1,119.08
400222,58,-5,61838.80
400222,58,-3,77298.50
400222,58,-2,1440.16
400222,58,-1,119.08
400222,58,1,7884.31
400222,63,-5,72309.25
400222,63,-3,129123.66
400222,63,-2,2367.31
400222,63,-1,240.37
400222,64,-5,72309.25
400222,64,-3,129123.66
400222,64,-2,2367.31
400222,64,-1,240.37
400222,65,-5,72309.25
400222,65,-3,129123.66
400222,65,-2,2367.31
400222,65,-1,240.37
400222,59,-5,13788.63
400222,59,-3,25534.50
400222,59,-2,445.90
400222,59,-1,45.12
400222,60,-5,13788.63
400222,60,-3,25534.50
400222,60,-2,445.90
400222,60,-1,45.12
400222,60,1,3370.12
400222,45,-5,49512.96
400222,45,-3,91690.66
400222,45,-2,3577.20
400222,45,-1,833.51
400222,45,1,7110.68
400222,46,-5,49512.96
400222,46,-3,91690.66
400222,46,-2,3577.20
400222,46,-1,833.51
400222,47,-5,49512.96
400222,47,-3,91690.66
400222,47,-2,3577.20
400222,47,-1,833.51
400222,51,-5,19642.86
400222,51,-3,36375.67
400222,51,-2,1419.15
400222,51,-1,330.67
400222,52,-5,19642.86
400222,52,-3,36375.67
400222,52,-2,1419.15
400222,52,-1,330.67
400222,53,-5,19642.86
400222,53,-3,36375.67
400222,53,-2,1419.15
400222,53,-1,330.67
400222,48,-5,10696.97
400222,48,-3,24876.67
400222,48,-2,1388.09
400222,48,-1,361.28
400222,48,1,4693.63
400222,49,-5,10696.97
400222,49,-3,24876.67
400222,49,-2,1388.09
400222,49,-1,361.28
400222,50,-5,10696.97
400222,50,-3,24876.67
400222,50,-2,1388.09
400222,50,-1,361.28
400222,54,-5,7233.23
400222,54,-3,16821.47
400222,54,-2,938.62
400222,54,-1,244.30
400222,55,-5,7233.23
400222,55,-3,16821.47
400222,55,-2,938.62
400222,55,-1,244.30
400222,56,-5,7233.23
400222,56,-3,16821.47
400222,56,-2,938.62
400222,56,-1,244.30
400222,81,-5,23436.07
400222,81,-3,44219.00
400222,81,-2,3713.22
400222,81,-1,1374.37
400222,82,-5,23436.07
400222,82,-3,44219.00
400222,82,-2,3713.22
400222,82,-1,1374.37
400222,83,-5,23436.07
400222,83,-3,44219.00
400222,83,-2,3713.22
400222,83,-1,1374.37
400222,84,-5,23436.07
400222,84,-3,44219.00
400222,84,-2,3713.22
400222,84,-1,1374.37
400222,77,-5,120456.64
400222,77,-3,188213.50
400222,77,-2,11507.55
400222,77,-1,3784.59
400222,78,-5,120456.64
400222,78,-3,188213.50
400222,78,-2,11507.55
400222,78,-1,3784.59
400222,79,-5,120456.64
400222,79,-3,188213.50
400222,79,-2,11507.55
400222,79,-1,3784.59
400222,80,-5,120456.64
400222,80,-3,188213.50
400222,80,-2,11507.55
400222,80,-1,3784.59
400222,13,-5,7085.27
400222,13,-3,17713.17
400222,13,-2,1292.01
400222,13,-1,461.82
400222,14,-5,7085.27
400222,14,-3,17713.17
400222,14,-2,1292.01
400222,14,-1,461.82
400222,15,-5,7085.27
400222,15,-3,17713.17
400222,15,-2,1292.01
400222,15,-1,461.82
400222,16,-5,7085.27
400222,16,-3,17713.17
400222,16,-2,1292.01
400222,16,-1,461.82
400222,17,-5,7085.27
400222,17,-3,17713.17
400222,17,-2,1292.01
400222,17,-1,461.82
400222,18,-5,7085.27
400222,18,-3,17713.17
400222,18,-2,1292.01
400222,18,-1,461.82
400222,18,1,3464.66
400222,21,-5,7000.00
400222,21,-3,17500.00
400222,21,-2,1276.46
400222,21,-1,456.27
400222,22,-5,7000.00
400222,22,-3,17500.00
400222,22,-2,1276.46
400222,22,-1,456.27
400222,25,-5,8780.40
400222,25,-3,21951.00
400222,25,-2,1601.12
400222,25,-1,572.32
400222,26,-5,8780.40
400222,26,-3,21951.00
400222,26,-2,1601.12
400222,26,-1,572.32
400222,26,1,4085.69
400222,7,-5,31441.94
400222,7,-3,51544.17
400222,7,-2,3064.51
400222,7,-1,958.68
400222,8,-5,31441.94
400222,8,-3,51544.17
400222,8,-2,3064.51
400222,8,-1,958.68
400222,9,-5,31441.94
400222,9,-3,51544.17
400222,9,-2,3064.51
400222,9,-1,958.68
400222,10,-5,31441.94
400222,10,-3,51544.17
400222,10,-2,3064.51
400222,10,-1,958.68
400222,11,-5,31441.94
400222,11,-3,51544.17
400222,11,-2,3064.51
400222,11,-1,958.68
400222,12,-5,31441.94
400222,12,-3,51544.17
400222,12,-2,3064.51
400222,12,-1,958.68
400222,12,1,4269.33
400222,19,-5,31462.80
400222,19,-3,51578.36
400222,19,-2,3066.55
400222,19,-1,959.31
400222,20,-5,31462.80
400222,20,-3,51578.36
400222,20,-2,3066.55
400222,20,-1,959.31
400222,23,-5,53660.18
400222,23,-3,87967.50
400222,23,-2,5230.03
400222,23,-1,1636.12
400222,24,-5,53660.18
400222,24,-3,87967.50
400222,24,-2,5230.03
400222,24,-1,1636.12
400222,24,1,5103.53
400222,5,-5,2002.00
400222,5,-3,2860.00
400222,5,-2,170.51
400222,5,-1,49.74
400222,4,-5,61896.80
400222,4,-3,63160.00
400222,4,-2,3973.65
400222,4,-1,981.29
400222,6,-5,0.00
400222,6,-3,0.00
400222,6,-2,0.00
400222,6,-1,0.00
400263,88,-5,0.00
400263,88,-3,0.00
400263,88,-2,0.00
400263,88,-1,0.00
400263,87,-5,575000.00
400263,87,-3,575000.00
400263,87,-2,36917.59
400263,87,-1,8149.23
400263,86,-5,5250.00
400263,86,-3,7500.00
400263,86,-2,665.87
400263,86,-1,195.52
400263,85,-5,0.00
400263,85,-3,0.00
400263,85,-2,0.00
400263,85,-1,0.00
400263,89,-5,0.00
400263,89,-3,0.00
400263,89,-2,0.00
400263,89,-1,0.00
400263,27,-5,0.00
400263,27,-3,0.00
400263,27,-2,0.00
400263,27,-1,0.00
400263,29,-5,7130.20
400263,29,-3,32410.00
400263,29,-2,482.07
400263,29,-1,108.73
400263,30,-5,7130.20
400263,30,-3,32410.00
400263,30,-2,482.07
400263,30,-1,108.73
400263,33,-5,0.00
400263,33,-3,0.00
400263,33,-2,0.00
400263,33,-1,0.00
400263,28,-5,8892.83
400263,28,-3,26947.97
400263,28,-2,706.04
400263,28,-1,168.96
400263,31,-5,3690.39
400263,31,-3,11183.00
400263,31,-2,293.00
400263,31,-1,70.12
400263,32,-5,3690.39
400263,32,-3,11183.00
400263,32,-2,293.00
400263,32,-1,70.12
400263,34,-5,11880.00
400263,34,-3,36000.00
400263,34,-2,943.20
400263,34,-1,225.72
400263,81,-5,21225.12
400263,81,-3,44219.00
400263,81,-2,2543.19
400263,81,-1,682.37
400263,82,-5,21225.12
400263,82,-3,44219.00
400263,82,-2,2543.19
400263,82,-1,682.37
400263,83,-5,21225.12
400263,83,-3,44219.00
400263,83,-2,2543.19
400263,83,-1,682.37
400263,84,-5,21225.12
400263,84,-3,44219.00
400263,84,-2,2543.19
400263,84,-1,682.37
400263,77,-5,105399.56
400263,77,-3,188213.50
400263,77,-2,7726.64
400263,77,-1,1847.45
400263,78,-5,105399.56
400263,78,-3,188213.50
400263,78,-2,7726.64
400263,78,-1,1847.45
400263,79,-5,105399.56
400263,79,-3,188213.50
400263,79,-2,7726.64
400263,79,-1,1847.45
400263,80,-5,105399.56
400263,80,-3,188213.50
400263,80,-2,7726.64
400263,80,-1,1847.45
400263,13,-5,7970.92
400263,13,-3,17713.17
400263,13,-2,1681.19
400263,13,-1,783.89
400263,14,-5,7970.92
400263,14,-3,17713.17
400263,14,-2,1681.19
400263,14,-1,783.89
400263,15,-5,7970.92
400263,15,-3,17713.17
400263,15,-2,1681.19
400263,15,-1,783.89
400263,15,1,4989.78
400263,16,-5,7970.92
400263,16,-3,17713.17
400263,16,-2,1681.19
400263,16,-1,783.89
400263,17,-5,7970.92
400263,17,-3,17713.17
400263,17,-2,1681.19
400263,17,-1,783.89
400263,18,-5,7970.92
400263,18,-3,17713.17
400263,18,-2,1681.19
400263,18,-1,783.89
400263,18,1,4417.25
400263,21,-5,7875.00
400263,21,-3,17500.00
400263,21,-2,1660.95
400263,21,-1,774.45
400263,22,-5,7875.00
400263,22,-3,17500.00
400263,22,-2,1660.95
400263,22,-1,774.45
400263,25,-5,9877.95
400263,25,-3,21951.00
400263,25,-2,2083.41
400263,25,-1,971.43
400263,26,-5,9877.95
400263,26,-3,21951.00
400263,26,-2,2083.41
400263,26,-1,971.43
400263,7,-5,35565.48
400263,7,-3,51544.17
400263,7,-2,4000.66
400263,7,-1,1617.23
400263,8,-5,35565.48
400263,8,-3,51544.17
400263,8,-2,4000.66
400263,8,-1,1617.23
400263,9,-5,35565.48
400263,9,-3,51544.17
400263,9,-2,4000.66
400263,9,-1,1617.23
400263,9,1,14028.65
400263,10,-5,35565.48
400263,10,-3,51544.17
400263,10,-2,4000.66
400263,10,-1,1617.23
400263,11,-5,35565.48
400263,11,-3,51544.17
400263,11,-2,4000.66
400263,11,-1,1617.23
400263,12,-5,35565.48
400263,12,-3,51544.17
400263,12,-2,4000.66
400263,12,-1,1617.23
400263,12,1,9790.91
400263,19,-5,35589.07
400263,19,-3,51578.36
400263,19,-2,4003.32
400263,19,-1,1618.30
400263,20,-5,35589.07
400263,20,-3,51578.36
400263,20,-2,4003.32
400263,20,-1,1618.30
400263,23,-5,60697.57
400263,23,-3,87967.50
400263,23,-2,6827.70
400263,23,-1,2760.03
400263,24,-5,60697.57
400263,24,-3,87967.50
400263,24,-2,6827.70
400263,24,-1,2760.03
500042,88,-5,0.00
500042,88,-3,0.00
500042,88,-2,0.00
500042,88,-1,0.00
500042,87,-5,575000.00
500042,87,-3,575000.00
500042,87,-2,27187.73
500042,87,-1,4710.62
500042,86,-5,5025.00
500042,86,-3,7500.00
500042,86,-2,507.11
500042,86,-1,117.39
500042,85,-5,0.00
500042,85,-3,0.00
500042,85,-2,0.00
500042,85,-1,0.00
500042,89,-5,0.00
500042,89,-3,0.00
500042,89,-2,0.00
500042,89,-1,0.00
500042,27,-5,0.00
500042,27,-3,0.00
500042,27,-2,0.00
500042,27,-1,0.00
500042,29,-5,20418.30
500042,29,-3,32410.00
500042,29,-2,2284.51
500042,29,-1,1061.43
500042,30,-5,20418.30
500042,30,-3,32410.00
500042,30,-2,2284.51
500042,30,-1,1061.43
500042,33,-5,0.00
500042,33,-3,0.00
500042,33,-2,0.00
500042,33,-1,0.00
500042,28,-5,21558.38
500042,28,-3,26947.97
500042,28,-2,3013.17
500042,28,-1,1529.00
500042,31,-5,8946.40
500042,31,-3,11183.00
500042,31,-2,1250.42
500042,31,-1,634.51
500042,32,-5,8946.40
500042,32,-3,11183.00
500042,32,-2,1250.42
500042,32,-1,634.51
500042,34,-5,28800.00
500042,34,-3,36000.00
500042,34,-2,4025.31
500042,34,-1,2042.61
500042,35,-5,33514.04
500042,35,-3,68396.00
500042,35,-2,1647.61
500042,35,-1,263.07
500042,36,-5,33514.04
500042,36,-3,68396.00
500042,36,-2,1647.61
500042,36,-1,263.07
500042,39,-5,34772.93
500042,39,-3,70965.17
500042,39,-2,1709.49
500042,39,-1,272.95
500042,40,-5,34772.93
500042,40,-3,70965.17
500042,40,-2,1709.49
500042,40,-1,272.95
500042,43,-5,53954.88
500042,43,-3,110112.00
500042,43,-2,2652.51
500042,43,-1,423.51
500042,37,-5,7681.10
500042,37,-3,21946.00
500042,37,-2,706.84
500042,37,-1,126.69
500042,38,-5,7681.10
500042,38,-3,21946.00
500042,38,-2,706.84
500042,38,-1,126.69
500042,41,-5,5119.11
500042,41,-3,14626.03
500042,41,-2,471.08
500042,41,-1,84.43
500042,42,-5,5119.11
500042,42,-3,14626.03
500042,42,-2,471.08
500042,42,-1,84.43
500042,44,-5,9717.05
500042,44,-3,27763.00
500042,44,-2,894.20
500042,44,-1,160.27
500042,3,-5,0.00
500042,3,-3,0.00
500042,3,-2,0.00
500042,3,-1,0.00
500042,2,-5,59520.00
500042,2,-3,62000.00
500042,2,-2,7945.71
500042,2,-1,4762.32
500042,1,-5,0.00
500042,1,-3,0.00
500042,1,-2,0.00
500042,1,-1,0.00
500042,13,-5,7439.53
500042,13,-3,17713.17
500042,13,-2,1444.35
500042,13,-1,577.07
500042,14,-5,7439.53
500042,14,-3,17713.17
500042,14,-2,1444.35
500042,14,-1,577.07
500042,14,1,3599.68
500042,15,-5,7439.53
500042,15,-3,17713.17
500042,15,-2,1444.35
500042,15,-1,577.07
500042,16,-5,7439.53
500042,16,-3,17713.17
500042,16,-2,1444.35
500042,16,-1,577.07
500042,17,-5,7439.53
500042,17,-3,17713.17
500042,17,-2,1444.35
500042,17,-1,577.07
500042,18,-5,7439.53
500042,18,-3,17713.17
500042,18,-2,1444.35
500042,18,-1,577.07
500042,18,1,5245.52
500042,21,-5,7350.00
500042,21,-3,17500.00
500042,21,-2,1426.97
500042,21,-1,570.12
500042,22,-5,7350.00
500042,22,-3,17500.00
500042,22,-2,1426.97
500042,22,-1,570.12
500042,25,-5,9219.42
500042,25,-3,21951.00
500042,25,-2,1789.90
500042,25,-1,715.13
500042,26,-5,9219.42
500042,26,-3,21951.00
500042,26,-2,1789.90
500042,26,-1,715.13
500042,7,-5,32472.83
500042,7,-3,51544.17
500042,7,-2,3429.24
500042,7,-1,1195.06
500042,8,-5,32472.83
500042,8,-3,51544.17
500042,8,-2,3429.24
500042,8,-1,1195.06
500042,8,1,4694.32
500042,9,-5,32472.83
500042,9,-3,51544.17
500042,9,-2,3429.24
500042,9,-1,1195.06
500042,10,-5,32472.83
500042,10,-3,51544.17
500042,10,-2,3429.24
500042,10,-1,1195.06
500042,11,-5,32472.83
500042,11,-3,51544.17
500042,11,-2,3429.24
500042,11,-1,1195.06
500042,12,-5,32472.83
500042,12,-3,51544.17
500042,12,-2,3429.24
500042,12,-1,1195.06
500042,12,1,17006.04
500042,19,-5,32494.36
500042,19,-3,51578.36
500042,19,-2,3431.52
500042,19,-1,1195.86
500042,20,-5,32494.36
500042,20,-3,51578.36
500042,20,-2,3431.52
500042,20,-1,1195.86
500042,23,-5,55419.52
500042,23,-3,87967.50
500042,23,-2,5852.50
500042,23,-1,2039.55
500042,24,-5,55419.52
500042,24,-3,87967.50
500042,24,-2,5852.50
500042,24,-1,2039.55
500057,69,-5,96561.91
500057,69,-3,150878.00
500057,69,-2,9167.93
500057,69,-1,3064.02
500057,70,-5,96561.91
500057,70,-3,150878.00
500057,70,-2,9167.93
500057,70,-1,3064.02
500057,73,-5,48111.50
500057,73,-3,75174.23
500057,73,-2,4567.87
500057,73,-1,1526.63
500057,74,-5,48111.50
500057,74,-3,75174.23
500057,74,-2,4567.87
500057,74,-1,1526.63
