event_id,output_id,sidx,loss
304,1,1,100000.00
304,1,2,40361.45
305,1,-3,100000.00
305,1,-1,100000.00
305,1,1,75182.91
305,1,2,100000.00
306,1,-3,100000.00
306,1,-1,100000.00
306,1,1,100000.00
306,1,2,47932.31
307,1,-3,100000.00
307,1,-1,72795.94
307,1,1,46934.16
307,1,2,70553.55
308,1,-3,100000.00
308,1,-1,100000.00
308,1,1,100000.00
308,1,2,100000.00
309,1,-3,100000.00
309,1,-1,67901.45
309,1,1,100000.00
309,1,2,74017.75
310,1,-3,100000.00
310,1,-1,34227.62
310,1,1,37621.04
310,1,2,92932.96
311,1,-3,100000.00
311,1,-1,47043.16
311,1,1,100000.00
311,1,2,100000.00
312,1,-3,100000.00
312,1,-1,68603.59
312,1,1,100000.00
312,1,2,57123.04
313,1,-3,100000.00
313,1,-1,96743.72
313,1,1,100000.00
313,1,2,62257.19
314,1,-3,100000.00
314,1,-1,100000.00
314,1,1,100000.00
314,1,2,36970.52
315,1,-3,100000.00
315,1,-1,98533.05
315,1,1,100000.00
315,1,2,79742.97
316,1,-3,100000.00
316,1,-1,89184.12
316,1,1,95162.90
316,1,2,54583.77
317,1,-3,100000.00
317,1,-1,46612.36
317,1,1,100000.00
317,1,2,93426.27
318,1,-3,100000.00
318,1,-1,100000.00
318,1,1,18780.08
318,1,2,100000.00
319,1,-3,100000.00
319,1,-1,27895.11
319,1,1,73649.92
319,1,2,38413.20
320,1,-3,100000.00
320,1,-1,68829.01
320,1,1,38720.30
320,1,2,82382.17
321,1,-3,100000.00
321,1,-1,100000.00
321,1,1,79605.59
321,1,2,100000.00
322,1,-3,100000.00
322,1,-1,69512.36
322,1,1,53569.27
322,1,2,100000.00
323,1,-3,100000.00
323,1,-1,44462.20
323,1,1,100000.00
323,1,2,89567.20
324,1,-3,100000.00
324,1,-1,81978.86
324,1,1,30883.34
324,1,2,88685.33
325,1,-3,100000.00
325,1,-1,100000.00
325,1,1,61654.22
325,1,2,100000.00
326,1,-3,100000.00
326,1,-1,74096.03
326,1,1,100000.00
326,1,2,77794.46
327,1,-3,100000.00
327,1,-1,100000.00
327,1,1,88127.46
327,1,2,100000.00
328,1,-3,100000.00
328,1,-1,73679.16
328,1,1,100000.00
328,1,2,100000.00
329,1,-3,100000.00
329,1,-1,78423.42
329,1,1,19716.38
329,1,2,98985.62
330,1,-3,100000.00
330,1,-1,100000.00
330,1,1,100000.00
330,1,2,65141.84
331,1,-3,100000.00
331,1,-1,100000.00
331,1,1,26698.56
331,1,2,100000.00
332,1,-3,100000.00
332,1,-1,88466.59
332,1,1,82233.38
332,1,2,49985.38
333,1,-3,100000.00
333,1,-1,87158.67
333,1,1,100000.00
333,1,2,58869.61
334,1,-3,100000.00
334,1,-1,11450.14
334,1,1,28603.21
334,1,2,100000.00
335,1,-3,100000.00
335,1,-1,100000.00
335,1,1,100000.00
335,1,2,100000.00
336,1,-3,100000.00
336,1,-1,75244.75
336,1,1,91816.76
336,1,2,100000.00
337,1,-3,100000.00
337,1,-1,31474.67
337,1,1,34606.64
337,1,2,100000.00
338,1,-3,100000.00
338,1,-1,100000.00
338,1,1,17413.68
338,1,2,99352.72
339,1,-3,100000.00
339,1,-1,100000.00
339,1,1,100000.00
339,1,2,74672.16
340,1,-3,100000.00
340,1,-1,100000.00
340,1,1,100000.00
340,1,2,100000.00
341,1,-3,100000.00
341,1,-1,29295.94
341,1,1,100000.00
341,1,2,100000.00
342,1,-3,100000.00
342,1,-1,87874.91
342,1,1,72381.81
342,1,2,38706.30
343,1,-3,100000.00
343,1,-1,70899.09
343,1,1,100000.00
343,1,2,75300.33
344,1,-3,100000.00
344,1,-1,100000.00
344,1,1,100000.00
344,1,2,92633.88
345,1,-3,100000.00
345,1,-1,100000.00
345,1,1,82977.58
345,1,2,67124.24
346,1,-3,100000.00
346,1,-1,77874.40
346,1,1,100000.00
346,1,2,16339.61
347,1,-3,100000.00
347,1,-1,64062.62
347,1,1,100000.00
347,1,2,71048.61
348,1,-3,100000.00
348,1,-1,100000.00
348,1,1,29825.89
348,1,2,98473.22
349,1,-3,100000.00
349,1,-1,100000.00
349,1,1,14856.18
349,1,2,44298.20
350,1,-3,100000.00
350,1,-1,95781.07
350,1,1,58446.84
350,1,2,25416.38
351,1,-3,100000.00
351,1,-1,100000.00
351,1,1,81455.00
351,1,2,77092.27
352,1,-3,100000.00
352,1,-1,100000.00
352,1,1,47628.62
352,1,2,10569.01
353,1,-3,100000.00
353,1,-1,49060.03
353,1,1,17998.98
353,1,2,48421.91
354,1,-3,100000.00
354,1,-1,100000.00
354,1,1,65591.57
354,1,2,100000.00
355,1,-3,100000.00
355,1,-1,14401.04
355,1,1,99911.27
355,1,2,62953.23
356,1,-3,100000.00
356,1,-1,100000.00
356,1,1,100000.00
356,1,2,82308.54
357,1,-3,100000.00
357,1,-1,29517.67
357,1,1,79252.38
357,1,2,39516.20
358,1,-3,100000.00
358,1,-1,54925.32
358,1,1,100000.00
358,1,2,41320.90
359,1,-3,100000.00
359,1,-1,39697.68
359,1,1,100000.00
359,1,2,96996.23
360,1,-3,100000.00
360,1,-1,13653.24
360,1,1,19584.80
360,1,2,100000.00
361,1,-3,100000.00
361,1,-1,100000.00
361,1,1,100000.00
361,1,2,94774.67
362,1,-3,100000.00
362,1,-1,100000.00
362,1,1,84036.21
362,1,2,67758.49
363,1,-3,100000.00
363,1,-1,100000.00
363,1,1,80079.09
363,1,2,24378.32
364,1,-3,100000.00
364,1,-1,90299.71
364,1,1,27497.67
364,1,2,100000.00
365,1,-3,100000.00
365,1,-1,99692.93
365,1,1,100000.00
365,1,2,70616.83
366,1,-3,100000.00
366,1,-1,100000.00
366,1,1,24191.19
366,1,2,21328.11
367,1,-3,100000.00
367,1,-1,54021.33
367,1,1,50690.82
367,1,2,90550.30
368,1,-3,100000.00
368,1,-1,100000.00
368,1,1,76370.14
368,1,2,82308.83
369,1,-3,100000.00
369,1,-1,88932.19
369,1,1,100000.00
369,1,2,34271.19
370,1,-3,100000.00
370,1,-1,90734.49
370,1,1,48636.55
370,1,2,100000.00
371,1,-3,100000.00
371,1,-1,88973.33
371,1,1,73393.16
371,1,2,73870.83
372,1,-3,100000.00
372,1,-1,100000.00
372,1,1,100000.00
372,1,2,100000.00
373,1,-3,100000.00
373,1,-1,49719.74
373,1,1,81694.64
373,1,2,75989.78
374,1,-3,100000.00
374,1,-1,53918.46
374,1,1,53880.23
374,1,2,91740.62
375,1,-3,100000.00
375,1,-1,40363.58
375,1,1,67242.34
375,1,2,100000.00
376,1,-3,100000.00
376,1,-1,100000.00
376,1,1,29496.71
376,1,2,82097.20
377,1,-3,100000.00
377,1,-1,15687.88
377,1,1,100000.00
377,1,2,100000.00
378,1,-3,100000.00
378,1,-1,100000.00
378,1,1,100000.00
378,1,2,80585.40
379,1,-3,100000.00
379,1,-1,100000.00
379,1,1,49054.18
379,1,2,100000.00
380,1,-3,100000.00
380,1,-1,100000.00
380,1,1,86994.88
380,1,2,74134.34
381,1,-3,100000.00
381,1,-1,100000.00
381,1,1,100000.00
381,1,2,100000.00
382,1,-3,100000.00
382,1,-1,27206.42
382,1,1,100000.00
382,1,2,40677.59
383,1,-3,100000.00
383,1,-1,81512.65
383,1,1,76061.90
383,1,2,16238.95
384,1,-3,100000.00
384,1,-1,92984.72
384,1,1,69853.84
384,1,2,59792.37
385,1,-3,100000.00
385,1,-1,39263.48
385,1,1,95525.76
385,1,2,36278.96
386,1,-3,100000.00
386,1,-1,62372.69
386,1,1,68737.78
386,1,2,100000.00
387,1,-3,100000.00
387,1,-1,49764.25
387,1,1,100000.00
387,1,2,73072.64
388,1,-3,100000.00
388,1,-1,100000.00
388,1,1,77500.97
388,1,2,91527.28
389,1,-3,100000.00
389,1,-1,100000.00
389,1,1,77757.31
389,1,2,100000.00
390,1,-3,100000.00
390,1,-1,100000.00
390,1,1,69490.88
390,1,2,54820.33
391,1,-3,100000.00
391,1,-1,100000.00
391,1,1,32955.27
391,1,2,93565.75
392,1,-3,100000.00
392,1,-1,100000.00
392,1,1,100000.00
392,1,2,30518.96
393,1,-3,100000.00
393,1,-1,100000.00
393,1,1,77976.69
393,1,2,80918.15
394,1,-3,100000.00
394,1,-1,13668.95
394,1,1,47308.66
394,1,2,45189.06
395,1,-3,100000.00
395,1,-1,63751.89
395,1,1,91715.85
395,1,2,70458.78
396,1,-3,100000.00
396,1,-1,81094.84
396,1,1,100000.00
396,1,2,38943.06
397,1,-3,100000.00
397,1,-1,49535.61
397,1,1,100000.00
397,1,2,28662.16
398,1,-3,100000.00
398,1,-1,57177.50
398,1,1,89336.70
398,1,2,65517.39
399,1,-3,100000.00
399,1,-1,100000.00
399,1,1,18876.01
399,1,2,64921.68
400,1,-3,100000.00
400,1,-1,100000.00
400,1,1,100000.00
400,1,2,100000.00
401,1,-3,100000.00
401,1,-1,100000.00
401,1,1,41772.84
401,1,2,27264.25
402,1,-3,100000.00
402,1,-1,95047.29
402,1,1,83785.09
402,1,2,100000.00
403,1,-3,100000.00
403,1,-1,93358.98
403,1,1,35621.70
403,1,2,17380.46
404,1,-3,100000.00
404,1,-1,100000.00
404,1,1,100000.00
404,1,2,91206.80
405,1,-3,100000.00
405,1,-1,100000.00
405,1,1,100000.00
405,1,2,77984.23
406,1,-3,100000.00
406,1,-1,56170.30
406,1,1,92103.93
406,1,2,93157.03
407,1,-3,100000.00
407,1,-1,33674.46
407,1,1,46039.43
407,1,2,73187.28
408,1,-3,100000.00
408,1,-1,35681.18
408,1,1,100000.00
408,1,2,24419.18
409,1,-3,100000.00
409,1,-1,22672.11
409,1,1,74719.92
409,1,2,52882.14
410,1,-3,100000.00
410,1,-1,100000.00
410,1,1,57827.10
410,1,2,68758.28
411,1,-3,100000.00
411,1,-1,56465.25
411,1,1,100000.00
411,1,2,100000.00
412,1,-3,100000.00
412,1,-1,81825.09
412,1,1,13284.37
412,1,2,47296.09
413,1,-3,100000.00
413,1,-1,85496.28
413,1,1,100000.00
413,1,2,18474.25
414,1,-3,100000.00
414,1,-1,92907.76
414,1,1,100000.00
414,1,2,87095.41
415,1,-3,100000.00
415,1,-1,89564.12
415,1,1,71168.59
415,1,2,88580.59
416,1,-3,100000.00
416,1,-1,100000.00
416,1,1,96060.96
416,1,2,22722.30
417,1,-3,100000.00
417,1,-1,100000.00
417,1,1,15015.72
417,1,2,76264.22
418,1,-3,100000.00
418,1,-1,100000.00
418,1,1,38875.49
418,1,2,35728.51
419,1,-3,100000.00
419,1,-1,66696.23
419,1,1,100000.00
419,1,2,53054.12
420,1,-3,100000.00
420,1,-1,73681.38
420,1,1,100000.00
420,1,2,75466.64
421,1,-3,100000.00
421,1,-1,100000.00
421,1,1,96241.09
421,1,2,100000.00
422,1,-3,100000.00
422,1,-1,100000.00
422,1,1,100000.00
422,1,2,71322.67
423,1,-3,100000.00
423,1,-1,100000.00
423,1,1,89880.00
423,1,2,100000.00
424,1,-3,100000.00
424,1,-1,26829.93
424,1,1,100000.00
424,1,2,84314.51
425,1,-3,100000.00
425,1,-1,100000.00
425,1,1,75088.62
425,1,2,25460.39
426,1,-3,100000.00
426,1,-1,66352.19
426,1,1,83804.48
426,1,2,84285.56
427,1,-3,100000.00
427,1,-1,35457.50
427,1,1,20842.90
427,1,2,100000.00
428,1,-3,100000.00
428,1,-1,100000.00
428,1,1,58657.17
428,1,2,100000.00
429,1,-3,100000.00
429,1,-1,83346.39
429,1,1,92095.77
429,1,2,15729.59
430,1,-3,100000.00
430,1,-1,35964.33
430,1,1,100000.00
430,1,2,53998.46
431,1,-3,100000.00
431,1,-1,59119.17
431,1,1,23620.15
431,1,2,94438.94
432,1,-3,100000.00
432,1,-1,38788.87
432,1,1,100000.00
432,1,2,100000.00
433,1,-3,100000.00
433,1,-1,59922.12
433,1,1,100000.00
433,1,2,32198.39
434,1,-3,100000.00
434,1,-1,97340.88
434,1,1,69999.20
434,1,2,100000.00
435,1,-3,100000.00
435,1,-1,91475.01
435,1,1,29048.42
435,1,2,100000.00
436,1,-3,100000.00
436,1,-1,73744.95
436,1,1,87412.47
436,1,2,100000.00
437,1,-3,100000.00
437,1,-1,100000.00
437,1,1,100000.00
437,1,2,44370.03
438,1,-3,100000.00
438,1,-1,100000.00
438,1,1,100000.00
438,1,2,60253.19
439,1,-3,100000.00
439,1,-1,51394.61
439,1,1,100000.00
439,1,2,99271.05
440,1,-3,100000.00
440,1,-1,100000.00
440,1,1,14499.14
440,1,2,36659.68
441,1,-3,100000.00
441,1,-1,98034.04
441,1,1,100000.00
441,1,2,67058.94
442,1,-3,100000.00
442,1,-1,100000.00
442,1,1,76669.81
442,1,2,44209.23
443,1,-3,100000.00
443,1,-1,100000.00
443,1,1,66824.20
443,1,2,62842.17
444,1,-3,100000.00
444,1,-1,87374.30
444,1,1,81913.78
444,1,2,31408.69
445,1,-3,100000.00
445,1,-1,67782.53
445,1,1,100000.00
445,1,2,14978.80
446,1,-3,100000.00
446,1,-1,28140.96
446,1,1,71161.70
446,1,2,21412.81
447,1,-3,100000.00
447,1,-1,100000.00
447,1,1,45350.16
447,1,2,28367.10
448,1,-3,100000.00
448,1,-1,100000.00
448,1,1,79985.47
448,1,2,38989.49
449,1,-3,100000.00
449,1,-1,78507.57
449,1,1,88804.84
449,1,2,100000.00
450,1,-3,100000.00
450,1,-1,45708.90
450,1,1,100000.00
450,1,2,68924.41
451,1,-3,100000.00
451,1,-1,82908.43
451,1,1,89826.50
451,1,2,38722.31
452,1,-3,100000.00
452,1,-1,58648.82
452,1,1,100000.00
452,1,2,70569.65
453,1,-3,100000.00
453,1,-1,100000.00
453,1,1,100000.00
453,1,2,92776.88
454,1,-3,100000.00
454,1,-1,100000.00
454,1,1,100000.00
454,1,2,41353.22
455,1,-3,100000.00
455,1,-1,93757.39
455,1,1,80518.30
455,1,2,80326.94
456,1,-3,100000.00
456,1,-1,71094.67
456,1,1,27377.95
456,1,2,27647.09
457,1,-3,100000.00
457,1,-1,100000.00
457,1,1,68603.95
457,1,2,72136.63
458,1,-3,100000.00
458,1,-1,48700.67
458,1,1,76059.50
458,1,2,97787.20
459,1,-3,100000.00
459,1,-1,33582.06
459,1,1,100000.00
459,1,2,36835.41
460,1,-3,100000.00
460,1,-1,69540.12
460,1,1,100000.00
460,1,2,100000.00
461,1,-3,100000.00
461,1,-1,81897.61
461,1,1,100000.00
461,1,2,100000.00
462,1,-3,100000.00
462,1,-1,100000.00
462,1,1,100000.00
462,1,2,80503.85
463,1,-3,100000.00
463,1,-1,70337.26
463,1,1,100000.00
463,1,2,100000.00
464,1,-3,100000.00
464,1,-1,100000.00
464,1,1,88483.77
464,1,2,94832.61
465,1,-3,100000.00
465,1,-1,100000.00
465,1,1,100000.00
465,1,2,40649.17
466,1,-3,100000.00
466,1,-1,85764.00
466,1,1,25608.25
466,1,2,80219.71
467,1,-3,100000.00
467,1,-1,54278.03
467,1,1,85631.20
467,1,2,55557.34
468,1,-3,100000.00
468,1,-1,84507.91
468,1,1,29843.29
468,1,2,78514.34
469,1,-3,100000.00
469,1,-1,86218.00
469,1,1,86364.36
469,1,2,100000.00
470,1,-3,100000.00
470,1,-1,68724.79
470,1,1,89860.74
470,1,2,99621.71
471,1,-3,100000.00
471,1,-1,100000.00
471,1,1,44863.69
471,1,2,89120.48
472,1,-3,100000.00
472,1,-1,62887.51
472,1,1,92990.33
472,1,2,30440.95
473,1,-3,100000.00
473,1,-1,14841.73
473,1,1,100000.00
473,1,2,92478.55
474,1,-3,100000.00
474,1,-1,100000.00
474,1,1,84535.09
474,1,2,88877.09
475,1,-3,100000.00
475,1,-1,100000.00
475,1,1,100000.00
475,1,2,100000.00
476,1,-3,100000.00
476,1,-1,48053.68
476,1,1,100000.00
476,1,2,65857.39
477,1,-3,100000.00
477,1,-1,43895.12
477,1,1,45943.88
477,1,2,100000.00
478,1,-3,100000.00
478,1,-1,29414.58
478,1,1,100000.00
478,1,2,87362.23
479,1,-3,100000.00
479,1,-1,73172.86
479,1,1,100000.00
479,1,2,100000.00
480,1,-3,100000.00
480,1,-1,74042.59
480,1,1,90856.85
480,1,2,62360.12
481,1,-3,100000.00
481,1,-1,100000.00
481,1,1,100000.00
481,1,2,33795.97
482,1,-3,100000.00
482,1,-1,100000.00
482,1,1,29126.49
482,1,2,100000.00
483,1,-3,100000.00
483,1,-1,33628.70
483,1,1,65533.74
483,1,2,100000.00
484,1,-3,100000.00
484,1,-1,100000.00
484,1,1,57785.85
484,1,2,64164.73
485,1,-3,100000.00
485,1,-1,100000.00
485,1,1,100000.00
485,1,2,81908.83
486,1,-3,100000.00
486,1,-1,71190.12
486,1,1,27059.15
486,1,2,100000.00
487,1,-3,100000.00
487,1,-1,100000.00
487,1,1,45966.30
487,1,2,100000.00
488,1,-3,100000.00
488,1,-1,80861.76
488,1,1,35779.91
488,1,2,34026.70
489,1,-3,100000.00
489,1,-1,36249.59
489,1,1,68359.87
489,1,2,21389.47
490,1,-3,100000.00
490,1,-1,72182.47
490,1,1,51122.70
490,1,2,100000.00
491,1,-3,100000.00
491,1,-1,67435.00
491,1,1,31453.08
491,1,2,100000.00
492,1,-3,100000.00
492,1,-1,34779.71
492,1,1,54682.51
492,1,2,100000.00
493,1,-3,100000.00
493,1,-1,100000.00
493,1,1,100000.00
493,1,2,68411.58
494,1,-3,100000.00
494,1,-1,100000.00
494,1,1,24056.74
494,1,2,38983.86
495,1,-3,100000.00
495,1,-1,100000.00
495,1,1,100000.00
495,1,2,100000.00
496,1,-3,100000.00
496,1,-1,53635.89
496,1,1,100000.00
496,1,2,100000.00
497,1,-3,100000.00
497,1,-1,78050.38
497,1,1,43814.38
497,1,2,83323.93
498,1,-3,100000.00
498,1,-1,100000.00
498,1,1,66896.76
498,1,2,86986.34
499,1,-3,100000.00
499,1,-1,100000.00
499,1,1,100000.00
499,1,2,23022.58
500,1,-3,100000.00
500,1,-1,58805.93
500,1,1,95724.73
500,1,2,77093.50
501,1,-3,100000.00
501,1,-1,70628.06
501,1,1,82969.32
501,1,2,87836.48
502,1,-3,100000.00
502,1,-1,99564.66
502,1,1,16972.34
502,1,2,100000.00
503,1,-3,100000.00
503,1,-1,94114.12
503,1,1,88019.91
503,1,2,100000.00
504,1,-3,100000.00
504,1,-1,50072.66
504,1,1,72844.04
504,1,2,92543.98
505,1,-3,100000.00
505,1,-1,61855.02
505,1,1,35217.92
505,1,2,70737.48
506,1,-3,100000.00
506,1,-1,100000.00
506,1,1,86993.02
506,1,2,100000.00
507,1,-3,100000.00
507,1,-1,44656.25
507,1,1,100000.00
507,1,2,94732.91
508,1,-3,100000.00
508,1,-1,41635.05
508,1,1,33296.86
508,1,2,100000.00
509,1,-3,100000.00
509,1,-1,95378.59
509,1,1,54315.77
509,1,2,92816.57
510,1,-3,100000.00
510,1,-1,100000.00
510,1,1,15505.09
510,1,2,100000.00
511,1,-3,100000.00
511,1,-1,42154.37
511,1,1,89464.16
511,1,2,77934.81
512,1,-3,100000.00
512,1,-1,73728.66
512,1,1,100000.00
512,1,2,100000.00
513,1,-3,100000.00
513,1,-1,81667.22
513,1,1,100000.00
513,1,2,100000.00
514,1,-3,100000.00
514,1,-1,39889.55
514,1,1,97723.94
514,1,2,57832.23
515,1,-3,100000.00
515,1,-1,51605.00
515,1,1,100000.00
515,1,2,100000.00
516,1,-3,100000.00
516,1,-1,100000.00
516,1,1,59930.80
516,1,2,33073.85
517,1,-3,100000.00
517,1,-1,100000.00
517,1,1,51983.81
517,1,2,33566.90
518,1,-3,100000.00
518,1,-1,100000.00
518,1,1,62862.74
518,1,2,73011.86
519,1,-3,100000.00
519,1,-1,90230.97
519,1,1,100000.00
519,1,2,100000.00
520,1,-3,100000.00
520,1,-1,100000.00
520,1,1,99500.14
520,1,2,99363.80
521,1,-3,100000.00
521,1,-1,100000.00
521,1,1,99273.42
521,1,2,71829.62
522,1,-3,100000.00
522,1,-1,51826.34
522,1,1,24599.59
522,1,2,95900.41
523,1,-3,100000.00
523,1,-1,100000.00
523,1,1,36167.16
523,1,2,74480.38
524,1,-3,100000.00
524,1,-1,88645.10
524,1,1,100000.00
524,1,2,100000.00
525,1,-3,100000.00
525,1,-1,69695.30
525,1,1,100000.00
525,1,2,98773.89
526,1,-3,100000.00
526,1,-1,82082.64
526,1,1,64543.64
526,1,2,75661.06
527,1,-3,100000.00
527,1,-1,90725.62
527,1,1,100000.00
527,1,2,53830.96
528,1,-3,100000.00
528,1,-1,100000.00
528,1,1,78711.82
528,1,2,83856.92
529,1,-3,100000.00
529,1,-1,64900.56
529,1,1,25892.51
529,1,2,67835.20
530,1,-3,100000.00
530,1,-1,100000.00
530,1,1,97188.88
530,1,2,100000.00
531,1,-3,100000.00
531,1,-1,100000.00
531,1,1,35444.93
531,1,2,26724.50
532,1,-3,100000.00
532,1,-1,92763.80
532,1,1,100000.00
532,1,2,36488.99
533,1,-3,100000.00
533,1,-1,19004.73
533,1,1,100000.00
533,1,2,65917.20
534,1,-3,100000.00
534,1,-1,63190.38
534,1,1,100000.00
534,1,2,73069.58
535,1,-3,100000.00
535,1,-1,59368.61
535,1,1,100000.00
535,1,2,100000.00
536,1,-3,100000.00
536,1,-1,85549.12
536,1,1,100000.00
536,1,2,59686.30
537,1,-3,100000.00
537,1,-1,65463.20
537,1,1,98354.98
537,1,2,100000.00
538,1,-3,100000.00
538,1,-1,78027.45
538,1,1,100000.00
538,1,2,61636.65
539,1,-3,100000.00
539,1,-1,85256.34
539,1,1,83077.39
539,1,2,94541.82
540,1,-3,100000.00
540,1,-1,84534.21
540,1,1,52688.48
540,1,2,79969.53
541,1,-3,100000.00
541,1,-1,53376.00
541,1,1,55037.17
541,1,2,92264.80
542,1,-3,100000.00
542,1,-1,50572.00
542,1,1,66432.30
542,1,2,31671.12
543,1,-3,100000.00
543,1,-1,60617.72
543,1,1,92998.75
543,1,2,100000.00
544,1,-3,100000.00
544,1,-1,34043.96
544,1,1,32065.76
544,1,2,95120.70
545,1,-3,100000.00
545,1,-1,87547.47
545,1,1,97841.34
545,1,2,98273.79
546,1,-3,100000.00
546,1,-1,21682.96
546,1,1,100000.00
546,1,2,32434.24
547,1,-3,100000.00
547,1,-1,36384.29
547,1,1,100000.00
547,1,2,100000.00
548,1,-3,100000.00
548,1,-1,43349.47
548,1,1,95701.40
548,1,2,62352.75
549,1,-3,100000.00
549,1,-1,88170.32
549,1,1,24450.95
549,1,2,100000.00
550,1,-3,100000.00
550,1,-1,7487.07
550,1,1,100000.00
550,1,2,72635.59
551,1,-3,100000.00
551,1,-1,24576.48
551,1,1,24609.81
551,1,2,51430.04
552,1,-3,100000.00
552,1,-1,57988.06
552,1,1,88468.85
552,1,2,77427.67
553,1,-3,100000.00
553,1,-1,100000.00
553,1,1,59334.70
553,1,2,100000.00
554,1,-3,100000.00
554,1,-1,20179.37
554,1,1,100000.00
554,1,2,91364.11
555,1,-3,100000.00
555,1,-1,86125.94
555,1,1,100000.00
555,1,2,91171.33
556,1,-3,100000.00
556,1,-1,100000.00
556,1,1,95334.98
556,1,2,91061.10
557,1,-3,100000.00
557,1,-1,100000.00
557,1,1,95356.81
557,1,2,41937.80
558,1,-3,100000.00
558,1,-1,52287.09
558,1,1,86854.27
558,1,2,45622.33
559,1,-3,100000.00
559,1,-1,82761.80
559,1,1,96159.34
559,1,2,42616.11
560,1,-3,100000.00
560,1,-1,100000.00
560,1,1,37173.71
560,1,2,89981.57
561,1,-3,100000.00
561,1,-1,66506.53
561,1,1,100000.00
561,1,2,100000.00
562,1,-3,100000.00
562,1,-1,100000.00
562,1,1,15320.78
562,1,2,87857.12
563,1,-3,100000.00
563,1,-1,59927.68
563,1,1,87612.98
563,1,2,100000.00
564,1,-3,100000.00
564,1,-1,54593.96
564,1,1,60115.74
564,1,2,100000.00
565,1,-3,100000.00
565,1,-1,100000.00
565,1,1,46004.38
565,1,2,87685.43
566,1,-3,100000.00
566,1,-1,24712.52
566,1,1,19869.50
566,1,2,100000.00
567,1,-3,100000.00
567,1,-1,84417.94
567,1,1,78104.02
567,1,2,58209.62
568,1,-3,100000.00
568,1,-1,98819.23
568,1,1,100000.00
568,1,2,86069.87
569,1,-3,100000.00
569,1,-1,77645.19
569,1,1,92763.56
569,1,2,100000.00
570,1,-3,100000.00
570,1,-1,39769.72
570,1,1,97250.72
570,1,2,85181.97
571,1,-3,100000.00
571,1,-1,100000.00
571,1,1,73978.78
571,1,2,98139.45
572,1,-3,100000.00
572,1,-1,71322.47
572,1,1,57363.78
572,1,2,81397.49
573,1,-3,100000.00
573,1,-1,100000.00
573,1,1,100000.00
573,1,2,100000.00
574,1,-3,100000.00
574,1,-1,83838.89
574,1,1,100000.00
574,1,2,100000.00
575,1,-3,100000.00
575,1,-1,86801.68
575,1,1,59463.79
575,1,2,100000.00
576,1,-3,100000.00
576,1,-1,100000.00
576,1,1,95750.73
576,1,2,100000.00
577,1,-3,100000.00
577,1,-1,100000.00
577,1,1,100000.00
577,1,2,37386.73
578,1,-3,100000.00
578,1,-1,31252.88
578,1,1,99098.42
578,1,2,100000.00
579,1,-3,100000.00
579,1,-1,88935.63
579,1,1,92706.62
579,1,2,100000.00
580,1,-3,100000.00
580,1,-1,28167.25
580,1,1,36786.61
580,1,2,84707.44
581,1,-3,100000.00
581,1,-1,100000.00
581,1,1,100000.00
581,1,2,54321.05
582,1,-3,100000.00
582,1,-1,100000.00
582,1,1,58793.48
582,1,2,100000.00
583,1,-3,100000.00
583,1,-1,13675.87
583,1,1,91950.60
583,1,2,100000.00
584,1,-3,100000.00
584,1,-1,89199.17
584,1,1,27345.07
584,1,2,100000.00
585,1,-3,100000.00
585,1,-1,22320.59
585,1,1,36984.84
585,1,2,81566.87
586,1,-3,100000.00
586,1,-1,100000.00
586,1,1,52920.97
586,1,2,71685.92
587,1,-3,100000.00
587,1,-1,44582.22
587,1,1,31835.62
587,1,2,75712.04
588,1,-3,100000.00
588,1,-1,100000.00
588,1,1,100000.00
588,1,2,100000.00
589,1,-3,100000.00
589,1,-1,80795.05
589,1,1,82564.59
589,1,2,100000.00
590,1,-3,100000.00
590,1,-1,87883.46
590,1,1,22645.23
590,1,2,44336.27
591,1,-3,100000.00
591,1,-1,100000.00
591,1,1,91713.89
591,1,2,71219.04
592,1,-3,100000.00
592,1,-1,66894.47
592,1,1,100000.00
592,1,2,32485.18
593,1,-3,100000.00
593,1,-1,100000.00
593,1,1,77440.79
593,1,2,72357.34
594,1,-3,100000.00
594,1,-1,100000.00
594,1,1,60368.13
594,1,2,43146.57
595,1,-3,100000.00
595,1,-1,100000.00
595,1,1,22175.95
595,1,2,62231.23
596,1,-3,100000.00
596,1,-1,100000.00
596,1,1,61971.17
596,1,2,36138.87
597,1,-3,100000.00
597,1,-1,49027.34
597,1,1,10960.27
597,1,2,10351.02
598,1,-3,100000.00
598,1,-1,98607.13
598,1,1,64038.81
598,1,2,100000.00
599,1,-3,100000.00
599,1,-1,100000.00
599,1,1,72784.77
599,1,2,47632.61
600,1,-3,100000.00
600,1,-1,95115.27
600,1,1,63917.32
600,1,2,39467.75
601,1,-3,100000.00
601,1,-1,63459.34
601,1,1,62575.89
601,1,2,100000.00
602,1,-3,100000.00
602,1,-1,100000.00
602,1,1,24952.36
602,1,2,100000.00
603,1,-3,100000.00
603,1,-1,100000.00
603,1,1,79620.44
603,1,2,10890.90
604,1,-3,100000.00
604,1,-1,100000.00
604,1,1,81202.50
604,1,2,43363.96
605,1,-3,100000.00
605,1,-1,78347.77
605,1,1,77070.24
605,1,2,100000.00
606,1,-3,100000.00
606,1,-1,100000.00
606,1,1,100000.00
606,1,2,100000.00
607,1,-3,100000.00
607,1,-1,77445.75
607,1,1,57740.16
607,1,2,100000.00
608,1,-3,100000.00
608,1,-1,30127.60
